Chr	Start	Stop	BlockSize	BlockLength	AlnScore
Syn_WH8101_rela	173223	174242	22	1019	-inf
Syn_WH8101_rela	175145	175179	39	44	-inf
Syn_WH8101_rela	175179	175198	46	41	-inf
Syn_WH8101_rela	175198	175466	46	269	-inf
Syn_WH8101_rela	175466	175976	48	510	-inf
Syn_WH8101_rela	175976	177023	48	1122	-inf
Syn_WH8101_rela	177023	177050	48	39	-inf
Syn_WH8101_rela	177050	177430	48	394	-inf
Syn_WH8101_rela	177430	178594	48	1199	-inf
Syn_WH8101_rela	178594	178847	48	253	-inf
Syn_WH8101_rela	178847	178858	48	25	-inf
Syn_WH8101_rela	178858	178878	48	47	-inf
Syn_WH8101_rela	178878	179543	48	703	-inf
Syn_WH8101_rela	179543	180063	48	541	-inf
Syn_WH8101_rela	180063	180180	48	155	-inf
Syn_WH8101_rela	180180	180509	48	374	-inf
Syn_WH8101_rela	180509	181298	48	844	-inf
Syn_WH8101_rela	181298	181538	48	280	-inf
Syn_WH8101_rela	181538	181602	48	64	-inf
Syn_WH8101_rela	181602	181613	46	25	-inf
Syn_WH8101_rela	181613	181622	45	14	-inf
Syn_WH8101_rela	181622	182274	35	652	-inf
Syn_WH8101_rela	182274	182529	46	261	-inf
Syn_WH8101_rela	182529	182805	43	278	-inf
Syn_WH8101_rela	182805	182815	43	10	-inf
Syn_WH8101_rela	182815	183237	43	444	-inf
Syn_WH8101_rela	183237	183705	43	468	-inf
Syn_WH8101_rela	183705	185998	43	2293	-inf
Syn_WH8101_rela	185998	186002	34	26	-inf
Syn_WH8101_rela	186002	186003	34	1	-inf
Syn_WH8101_rela	186003	186004	34	1	-inf
Syn_WH8101_rela	186004	186007	43	5	-inf
Syn_WH8101_rela	186007	186010	34	3	-inf
Syn_WH8101_rela	186010	186013	39	11	-inf
Syn_WH8101_rela	186013	186015	42	2	-inf
Syn_WH8101_rela	186015	186034	46	19	-inf
Syn_WH8101_rela	186034	186590	46	561	-inf
Syn_WH8101_rela	186590	187571	48	990	-inf
Syn_WH8101_rela	187571	187696	45	130	-inf
Syn_WH8101_rela	187696	187813	43	144	-inf
Syn_WH8101_rela	187813	188028	43	215	-inf
Syn_WH8101_rela	188028	188464	39	436	-inf
Syn_WH8101_rela	188464	188495	39	31	-inf
Syn_WH8101_rela	188495	188974	39	483	-inf
Syn_WH8101_rela	188974	189307	38	348	-inf
Syn_WH8101_rela	189307	189592	43	294	-inf
Syn_WH8101_rela	189592	189696	42	104	-inf
Syn_WH8101_rela	189696	189742	43	55	-inf
Syn_WH8101_rela	189742	189745	43	3	-inf
Syn_WH8101_rela	189745	189746	43	1	-inf
Syn_WH8101_rela	189746	189748	43	2	-inf
Syn_WH8101_rela	189748	189753	43	7	-inf
Syn_WH8101_rela	189753	189755	43	2	-inf
Syn_WH8101_rela	189755	189775	44	41	-inf
Syn_WH8101_rela	189775	190330	48	636	-inf
Syn_WH8101_rela	190330	190604	48	274	-inf
Syn_WH8101_rela	190604	191049	48	466	-inf
Syn_WH8101_rela	191049	191248	48	229	-inf
Syn_WH8101_rela	191248	191893	48	656	-inf
Syn_WH8101_rela	191893	191984	48	115	-inf
Syn_WH8101_rela	191984	192075	44	144	-inf
Syn_WH8101_rela	192088	192119	45	54	-inf
Syn_WH8101_rela	192119	192183	43	85	-inf
Syn_WH8101_rela	192183	192220	42	45	-inf
Syn_WH8101_rela	192287	192325	46	47	-inf
Syn_WH8101_rela	192325	192512	46	191	-inf
Syn_WH8101_rela	192512	193640	46	1148	-inf
Syn_WH8101_rela	193640	194066	46	433	-inf
Syn_WH8101_rela	194066	194272	45	217	-inf
Syn_WH8101_rela	194272	194312	46	48	-inf
Syn_WH8101_rela	194312	194411	46	108	-inf
Syn_WH8101_rela	194411	194422	44	11	-inf
Syn_WH8101_rela	194422	194442	44	20	-inf
Syn_WH8101_rela	194442	195097	46	736	-inf
Syn_WH8101_rela	195097	195207	42	121	-inf
Syn_WH8101_rela	195207	195208	30	1	-inf
Syn_WH8101_rela	195208	195211	30	4	-inf
Syn_WH8101_rela	195211	195235	33	25	-inf
Syn_WH8101_rela	195235	195241	21	6	-inf
Syn_WH8101_rela	195489	195490	30	1	-inf
Syn_WH8101_rela	195490	195491	30	1	-inf
Syn_WH8101_rela	195491	195509	30	18	-inf
Syn_WH8101_rela	195509	195533	26	24	-inf
Syn_WH8101_rela	195533	195583	27	60	-inf
Syn_WH8101_rela	195583	195701	28	132	-inf
Syn_WH8101_rela	195701	195707	28	14	-inf
Syn_WH8101_rela	195707	195970	32	268	-inf
Syn_WH8101_rela	195970	195993	30	29	-inf
Syn_WH8101_rela	195993	196119	31	151	-inf
Syn_WH8101_rela	196119	196123	26	4	-inf
Syn_WH8101_rela	196123	196124	26	1	-inf
Syn_WH8101_rela	196124	196255	23	134	-inf
Syn_WH8101_rela	196255	196280	27	36	-inf
Syn_WH8101_rela	196343	196445	37	132	-inf
Syn_WH8101_rela	196445	196447	35	2	-inf
Syn_WH8101_rela	196447	196520	37	80	-inf
Syn_WH8101_rela	196520	196570	37	61	-inf
Syn_WH8101_rela	196570	197469	35	912	-inf
Syn_WH8101_rela	197469	197472	33	3	-inf
Syn_WH8101_rela	197472	197473	31	1	-inf
Syn_WH8101_rela	197473	197530	30	57	-inf
Syn_WH8101_rela	197530	197667	32	138	-inf
Syn_WH8101_rela	197667	197674	32	8	-inf
Syn_WH8101_rela	197674	197769	34	141	-inf
Syn_WH8101_rela	197769	197770	33	1	-inf
Syn_WH8101_rela	197770	197773	27	3	-inf
Syn_WH8101_rela	197773	197787	34	50	-inf
Syn_WH8101_rela	197787	197806	34	35	-inf
Syn_WH8101_rela	197806	197808	24	2	-inf
Syn_WH8101_rela	197808	197911	35	119	-inf
Syn_WH8101_rela	197911	198329	34	463	-inf
Syn_WH8101_rela	198329	198984	34	701	-inf
Syn_WH8101_rela	198984	199256	32	278	-inf
Syn_WH8101_rela	199256	199418	32	209	-inf
Syn_WH8101_rela	199418	199800	34	402	-inf
Syn_WH8101_rela	199800	199804	34	4	-inf
Syn_WH8101_rela	199804	199859	34	70	-inf
Syn_WH8101_rela	199859	199868	27	29	-inf
Syn_WH8101_rela	199868	199871	26	3	-inf
Syn_WH8101_rela	199871	199894	26	23	-inf
Syn_WH8101_rela	199894	199939	27	45	-inf
Syn_WH8101_rela	199939	199951	27	12	-inf
Syn_WH8101_rela	199951	200083	27	143	-inf
Syn_WH8101_rela	200083	200677	27	628	-inf
Syn_WH8101_rela	200677	200684	24	24	-inf
Syn_WH8101_rela	200684	200691	24	19	-inf
Syn_WH8101_rela	200691	200764	23	73	-inf
Syn_WH8101_rela	201325	201544	15	236	-inf
Syn_WH8101_rela	202546	203298	8	761	-inf
Syn_WH8101_rela	203913	203922	22	9	-inf
Syn_WH8101_rela	203922	203945	26	37	-inf
Syn_WH8101_rela	203945	204001	27	92	-inf
Syn_WH8101_rela	204001	204060	22	131	-inf
Syn_WH8101_rela	204060	204102	24	57	-inf
Syn_WH8101_rela	204102	204209	24	107	-inf
Syn_WH8101_rela	204209	204213	24	4	-inf
Syn_WH8101_rela	204213	204214	24	1	-inf
Syn_WH8101_rela	204214	204216	24	7	-inf
Syn_WH8101_rela	205941	206402	26	464	-inf
Syn_WH8101_rela	206402	206537	19	160	-inf
Syn_WH8101_rela	206537	206644	19	115	-inf
Syn_WH8101_rela	206644	206647	19	3	-inf
Syn_WH8101_rela	206647	206664	19	22	-inf
Syn_WH8101_rela	206664	206669	19	5	-inf
Syn_WH8101_rela	206669	206675	19	9	-inf
Syn_WH8101_rela	206675	206676	19	1	-inf
Syn_WH8101_rela	206676	206684	19	23	-inf
Syn_WH8101_rela	206684	207758	14	1074	-inf
Syn_WH8101_rela	207758	208093	10	347	-inf
Syn_WH8101_rela	208093	208138	10	45	-inf
Syn_WH8101_rela	208138	208363	10	244	-inf
Syn_WH8101_rela	208363	208954	8	591	-inf
Syn_WH8101_rela	208954	209024	10	70	-inf
Syn_WH8101_rela	209024	209660	10	689	-inf
Syn_WH8101_rela	209660	212006	8	2346	-inf
Syn_WH8101_rela	212006	213159	12	1162	-inf
Syn_WH8101_rela	213159	213162	13	11	-inf
Syn_WH8101_rela	214216	214304	12	91	-inf
Syn_WH8101_rela	214304	214361	7	57	-inf
Syn_WH8101_rela	214361	214855	12	497	-inf
Syn_WH8101_rela	214855	214930	7	75	-inf
Syn_WH8101_rela	214930	215028	7	113	-inf
Syn_WH8101_rela	215028	215105	10	94	-inf
Syn_WH8101_rela	215105	216857	28	1752	-inf
Syn_WH8101_rela	216857	216862	28	7	-inf
Syn_WH8101_rela	216862	219055	38	2200	-inf
Syn_WH8101_rela	219055	219264	46	209	-inf
Syn_WH8101_rela	219264	219344	44	80	-inf
Syn_WH8101_rela	219344	219382	3	38	-inf
Syn_WH8101_rela	219382	221403	3	2021	-inf
Syn_WH8101_rela	221403	221942	3	546	-inf
Syn_WH8101_rela	221942	222159	3	217	-inf
Syn_WH8101_rela	222159	222756	3	597	-inf
Syn_WH8101_rela	222756	223236	42	480	-inf
Syn_WH8101_rela	223236	223238	41	2	-inf
Syn_WH8101_rela	223238	223304	41	76	-inf
Syn_WH8101_rela	223304	223307	29	3	-inf
Syn_WH8101_rela	223307	223312	32	14	-inf
Syn_WH8101_rela	223312	223325	31	23	-inf
Syn_WH8101_rela	223325	223331	32	7	-inf
Syn_WH8101_rela	223331	223369	32	65	-inf
Syn_WH8101_rela	223369	223620	30	357	-inf
Syn_WH8101_rela	223620	223651	30	61	-inf
Syn_WH8101_rela	223651	223702	30	90	-inf
Syn_WH8101_rela	223702	223875	30	227	-inf
Syn_WH8101_rela	223875	224053	30	223	-inf
Syn_WH8101_rela	224053	224054	30	1	-inf
Syn_WH8101_rela	224054	224126	30	77	-inf
Syn_WH8101_rela	224126	224288	30	195	-inf
Syn_WH8101_rela	225260	225443	20	199	-inf
Syn_WH8101_rela	225443	226302	20	865	-inf
Syn_WH8101_rela	228691	228695	8	4	-inf
Syn_WH8101_rela	228695	228740	7	57	-inf
Syn_WH8101_rela	228740	228794	7	54	-inf
Syn_WH8101_rela	228794	228823	7	49	-inf
Syn_WH8101_rela	228823	228825	7	2	-inf
Syn_WH8101_rela	228825	228832	7	7	-inf
Syn_WH8101_rela	228832	228876	7	44	-inf
Syn_WH8101_rela	228876	228877	6	1	-inf
Syn_WH8101_rela	228877	228915	7	64	-inf
Syn_WH8101_rela	228915	228917	7	2	-inf
Syn_WH8101_rela	228917	228926	7	16	-inf
Syn_WH8101_rela	228926	228935	6	15	-inf
Syn_WH8101_rela	228935	228956	6	35	-inf
Syn_WH8101_rela	228956	228967	6	11	-inf
Syn_WH8101_rela	228967	229065	6	160	-inf
Syn_WH8101_rela	229065	229731	6	666	-inf
Syn_WH8101_rela	229731	230166	3	435	-inf
Syn_WH8101_rela	230166	230608	3	442	-inf
Syn_WH8101_rela	230608	231208	3	618	-inf
Syn_WH8101_rela	231208	231683	5	475	-inf
Syn_WH8101_rela	231683	232039	3	371	-inf
Syn_WH8101_rela	232039	232783	3	746	-inf
Syn_WH8101_rela	232783	232918	3	135	-inf
Syn_WH8101_rela	232918	233062	3	158	-inf
Syn_WH8101_rela	233062	233295	3	255	-inf
Syn_WH8101_rela	233295	233788	3	649	-inf
Syn_WH8101_rela	233788	233894	3	125	-inf
Syn_WH8101_rela	233894	233997	3	114	-inf
Syn_WH8101_rela	233997	234155	3	178	-inf
Syn_WH8101_rela	234155	234176	6	21	-inf
Syn_WH8101_rela	234176	234192	6	16	-inf
Syn_WH8101_rela	234192	235187	6	1004	-inf
Syn_WH8101_rela	235187	235865	5	678	-inf
Syn_WH8101_rela	235865	238852	5	3006	-inf
Syn_WH8101_rela	238852	239002	3	150	-inf
Syn_WH8101_rela	239002	247268	3	8268	-inf
Syn_WH8101_rela	247268	250447	3	3179	-inf
Syn_WH8101_rela	250447	250455	3	8	-inf
Syn_WH8101_rela	250455	250471	3	16	-inf
Syn_WH8101_rela	250471	250703	3	241	-inf
Syn_WH8101_rela	250703	250720	5	17	-inf
Syn_WH8101_rela	250720	250727	5	13	-inf
Syn_WH8101_rela	250727	251227	6	501	-inf
Syn_WH8101_rela	251227	251443	3	276	-inf
Syn_WH8101_rela	251443	251514	6	79	-inf
Syn_WH8101_rela	251514	252027	11	513	-inf
Syn_WH8101_rela	252027	252474	11	447	-inf
Syn_WH8101_rela	252474	252789	11	315	-inf
Syn_WH8101_rela	252789	253082	11	293	-inf
Syn_WH8101_rela	253082	253344	11	262	-inf
Syn_WH8101_rela	253344	253351	12	7	-inf
Syn_WH8101_rela	253351	253363	12	12	-inf
Syn_WH8101_rela	253363	253368	12	10	-inf
Syn_WH8101_rela	253368	253373	28	5	-inf
Syn_WH8101_rela	253373	253374	28	1	-inf
Syn_WH8101_rela	253374	253376	10	2	-inf
Syn_WH8101_rela	253376	253379	10	3	-inf
Syn_WH8101_rela	253379	253380	10	1	-inf
Syn_WH8101_rela	253380	253391	18	16	-inf
Syn_WH8101_rela	253391	253423	21	32	-inf
Syn_WH8101_rela	253423	253428	20	5	-inf
Syn_WH8101_rela	253428	253681	31	258	-inf
Syn_WH8101_rela	253681	254432	32	769	-inf
Syn_WH8101_rela	254432	254487	32	59	-inf
Syn_WH8101_rela	254487	254502	32	39	-inf
Syn_WH8101_rela	254502	255513	34	1086	-inf
Syn_WH8101_rela	256783	256917	34	144	-inf
Syn_WH8101_rela	256917	257130	24	227	-inf
Syn_WH8101_rela	257130	257393	3	263	-inf
Syn_WH8101_rela	257393	257832	3	439	-inf
Syn_WH8101_rela	257832	260247	3	2415	-inf
Syn_WH8101_rela	260247	260658	3	411	-inf
Syn_WH8101_rela	260658	261611	3	953	-inf
Syn_WH8101_rela	261611	264234	13	2623	-inf
Syn_WH8101_rela	264234	268261	14	4027	-inf
Syn_WH8101_rela	268261	274432	16	6171	-inf
Syn_WH8101_rela	274471	274506	26	65	-inf
Syn_WH8101_rela	274506	275330	18	824	-inf
Syn_WH8101_rela	275330	275639	18	313	-inf
Syn_WH8101_rela	279199	279434	3	241	-inf
Syn_WH8101_rela	279434	279742	3	308	-inf
Syn_WH8101_rela	279742	280540	3	804	-inf
Syn_WH8101_rela	280540	290540	3	10000	-inf
Syn_WH8101_rela	299597	299639	21	42	-inf
Syn_WH8101_rela	299952	300101	38	152	-inf
Syn_WH8101_rela	300101	300106	34	23	-inf
Syn_WH8101_rela	300160	300171	6	11	-inf
Syn_WH8101_rela	300171	300175	34	7	-inf
Syn_WH8101_rela	300175	300674	48	521	-inf
Syn_WH8101_rela	300674	301095	48	460	-inf
Syn_WH8101_rela	301095	302038	48	965	-inf
Syn_WH8101_rela	302038	302382	48	419	-inf
Syn_WH8101_rela	302382	302389	48	31	-inf
Syn_WH8101_rela	302389	302403	48	45	-inf
Syn_WH8101_rela	302403	302422	48	48	-inf
Syn_WH8101_rela	302422	302635	48	258	-inf
Syn_WH8101_rela	302635	302933	48	307	-inf
Syn_WH8101_rela	302933	303187	48	254	-inf
Syn_WH8101_rela	303187	303657	48	479	-inf
Syn_WH8101_rela	303657	303708	48	117	-inf
Syn_WH8101_rela	303708	303993	48	297	-inf
Syn_WH8101_rela	303993	304235	48	242	-inf
Syn_WH8101_rela	304235	304239	48	28	-inf
Syn_WH8101_rela	304239	307475	48	3236	-inf
Syn_WH8101_rela	307475	307480	48	5	-inf
Syn_WH8101_rela	307480	307664	48	205	-inf
Syn_WH8101_rela	307664	308608	48	965	-inf
Syn_WH8101_rela	308608	308871	48	275	-inf
Syn_WH8101_rela	308871	308907	48	45	-inf
Syn_WH8101_rela	308907	309034	48	138	-inf
Syn_WH8101_rela	309034	309370	48	336	-inf
Syn_WH8101_rela	309370	310355	48	1016	-inf
Syn_WH8101_rela	310355	310361	48	15	-inf
Syn_WH8101_rela	310361	310362	48	1	-inf
Syn_WH8101_rela	310362	310373	48	11	-inf
Syn_WH8101_rela	310373	310375	48	2	-inf
Syn_WH8101_rela	310375	310723	48	384	-inf
Syn_WH8101_rela	310723	310731	45	21	-inf
Syn_WH8101_rela	310731	311785	48	1119	-inf
Syn_WH8101_rela	311785	312123	48	363	-inf
Syn_WH8101_rela	312123	312583	48	460	-inf
Syn_WH8101_rela	312583	312858	48	275	-inf
Syn_WH8101_rela	312858	312953	48	114	-inf
Syn_WH8101_rela	312953	312983	46	57	-inf
Syn_WH8101_rela	312983	313003	37	20	-inf
Syn_WH8101_rela	313003	313080	44	79	-inf
Syn_WH8101_rela	313080	313103	43	24	-inf
Syn_WH8101_rela	313103	313427	46	326	-inf
Syn_WH8101_rela	313427	313474	44	51	-inf
Syn_WH8101_rela	313474	313476	40	2	-inf
Syn_WH8101_rela	313476	313479	40	3	-inf
Syn_WH8101_rela	313479	313484	41	5	-inf
Syn_WH8101_rela	313484	313667	46	200	-inf
Syn_WH8101_rela	313667	314088	46	446	-inf
Syn_WH8101_rela	314088	314856	46	774	-inf
Syn_WH8101_rela	314856	315543	46	687	-inf
Syn_WH8101_rela	315543	315552	46	9	-inf
Syn_WH8101_rela	315552	315553	37	1	-inf
Syn_WH8101_rela	315553	315574	46	29	-inf
Syn_WH8101_rela	315574	315926	48	386	-inf
Syn_WH8101_rela	315926	316790	48	879	-inf
Syn_WH8101_rela	316790	316930	48	208	-inf
Syn_WH8101_rela	316930	317817	48	959	-inf
Syn_WH8101_rela	317817	318716	48	940	-inf
Syn_WH8101_rela	318716	319543	48	846	-inf
Syn_WH8101_rela	319543	319548	48	8	-inf
Syn_WH8101_rela	319548	320405	48	857	-inf
Syn_WH8101_rela	320405	321008	48	622	-inf
Syn_WH8101_rela	321008	322352	48	1346	-inf
Syn_WH8101_rela	322352	322565	48	213	-inf
Syn_WH8101_rela	322565	322567	46	2	-inf
Syn_WH8101_rela	322567	322583	30	16	-inf
Syn_WH8101_rela	322583	323191	24	608	-inf
Syn_WH8101_rela	323191	324349	38	1164	-inf
Syn_WH8101_rela	324349	324364	37	34	-inf
Syn_WH8101_rela	324364	324942	27	579	-inf
Syn_WH8101_rela	324942	325346	15	428	-inf
Syn_WH8101_rela	325346	325583	22	243	-inf
Syn_WH8101_rela	325583	325605	34	44	-inf
Syn_WH8101_rela	325605	325618	35	19	-inf
Syn_WH8101_rela	325618	325619	46	1	-inf
Syn_WH8101_rela	325619	326221	48	635	-inf
Syn_WH8101_rela	326221	326449	47	228	-inf
Syn_WH8101_rela	326449	326771	47	328	-inf
Syn_WH8101_rela	326771	327133	47	408	-inf
Syn_WH8101_rela	327133	327782	47	669	-inf
Syn_WH8101_rela	327782	328327	47	567	-inf
Syn_WH8101_rela	328327	329001	47	679	-inf
Syn_WH8101_rela	329001	329394	46	393	-inf
Syn_WH8101_rela	329394	329836	47	442	-inf
Syn_WH8101_rela	329836	330489	47	691	-inf
Syn_WH8101_rela	330489	330787	47	299	-inf
Syn_WH8101_rela	330787	331339	47	581	-inf
Syn_WH8101_rela	331339	331827	47	488	-inf
Syn_WH8101_rela	331827	332125	47	298	-inf
Syn_WH8101_rela	332125	332672	47	551	-inf
Syn_WH8101_rela	332672	333210	48	559	-inf
Syn_WH8101_rela	333210	333664	48	477	-inf
Syn_WH8101_rela	333664	334125	48	486	-inf
Syn_WH8101_rela	335003	335650	48	672	-inf
Syn_WH8101_rela	335650	336244	48	701	-inf
Syn_WH8101_rela	336244	336245	48	1	-inf
Syn_WH8101_rela	336245	336554	48	319	-inf
Syn_WH8101_rela	336554	337079	48	525	-inf
Syn_WH8101_rela	337079	337290	48	211	-inf
Syn_WH8101_rela	337290	337518	48	239	-inf
Syn_WH8101_rela	337518	337549	48	47	-inf
Syn_WH8101_rela	337549	337550	36	1	-inf
Syn_WH8101_rela	337550	337609	48	93	-inf
Syn_WH8101_rela	337609	337926	48	317	-inf
Syn_WH8101_rela	337926	338591	48	674	-inf
Syn_WH8101_rela	338591	338595	48	4	-inf
Syn_WH8101_rela	338595	340397	48	1847	-inf
Syn_WH8101_rela	340397	341062	48	665	-inf
Syn_WH8101_rela	341062	341275	48	213	-inf
Syn_WH8101_rela	341275	341818	48	549	-inf
Syn_WH8101_rela	341818	342595	48	795	-inf
Syn_WH8101_rela	342595	342962	48	370	-inf
Syn_WH8101_rela	342962	343952	48	1021	-inf
Syn_WH8101_rela	343952	343960	48	11	-inf
Syn_WH8101_rela	343960	343963	44	3	-inf
Syn_WH8101_rela	343963	345275	48	1405	-inf
Syn_WH8101_rela	345275	346078	48	854	-inf
Syn_WH8101_rela	346078	346090	45	31	-inf
Syn_WH8101_rela	346090	346198	48	235	-inf
Syn_WH8101_rela	346198	346573	48	407	-inf
Syn_WH8101_rela	346573	347271	48	732	-inf
Syn_WH8101_rela	347271	348519	48	1258	-inf
Syn_WH8101_rela	348519	349004	48	532	-inf
Syn_WH8101_rela	349004	349389	48	397	-inf
Syn_WH8101_rela	349389	349392	36	20	-inf
Syn_WH8101_rela	349392	349430	46	38	-inf
Syn_WH8101_rela	349430	349431	46	1	-inf
Syn_WH8101_rela	349431	350283	48	913	-inf
Syn_WH8101_rela	350283	351349	48	1072	-inf
Syn_WH8101_rela	351349	351356	48	25	-inf
Syn_WH8101_rela	351356	351651	48	315	-inf
Syn_WH8101_rela	351651	352979	48	1468	-inf
Syn_WH8101_rela	352979	352983	48	5	-inf
Syn_WH8101_rela	352983	352985	38	2	-inf
Syn_WH8101_rela	352985	352993	48	8	-inf
Syn_WH8101_rela	352993	353010	48	22	-inf
Syn_WH8101_rela	353010	353327	48	317	-inf
Syn_WH8101_rela	353327	353865	48	575	-inf
Syn_WH8101_rela	353865	354420	48	555	-inf
Syn_WH8101_rela	355743	356048	48	340	-inf
Syn_WH8101_rela	356048	356662	48	704	-inf
Syn_WH8101_rela	356662	358036	48	1417	-inf
Syn_WH8101_rela	358036	358447	48	411	-inf
Syn_WH8101_rela	358447	359883	48	1482	-inf
Syn_WH8101_rela	359883	360333	48	455	-inf
Syn_WH8101_rela	360333	361653	48	1320	-inf
Syn_WH8101_rela	361653	363155	48	1502	-inf
Syn_WH8101_rela	363155	364110	48	964	-inf
Syn_WH8101_rela	364110	364569	48	463	-inf
Syn_WH8101_rela	364569	364579	48	22	-inf
Syn_WH8101_rela	364579	364582	48	3	-inf
Syn_WH8101_rela	364582	364651	48	69	-inf
Syn_WH8101_rela	364651	364858	48	207	-inf
Syn_WH8101_rela	364858	365479	48	684	-inf
Syn_WH8101_rela	365479	365809	48	344	-inf
Syn_WH8101_rela	365809	366855	48	1104	-inf
Syn_WH8101_rela	366855	368327	48	1599	-inf
Syn_WH8101_rela	368327	368378	36	51	-inf
Syn_WH8101_rela	368467	368482	37	32	-inf
Syn_WH8101_rela	368482	368643	48	182	-inf
Syn_WH8101_rela	368643	368773	48	190	-inf
Syn_WH8101_rela	368773	368774	48	1	-inf
Syn_WH8101_rela	368774	368778	48	7	-inf
Syn_WH8101_rela	368778	368781	48	3	-inf
Syn_WH8101_rela	368781	368788	48	7	-inf
Syn_WH8101_rela	368788	368789	46	1	-inf
Syn_WH8101_rela	368789	369091	48	302	-inf
Syn_WH8101_rela	369091	369133	48	88	-inf
Syn_WH8101_rela	369133	370064	48	990	-inf
Syn_WH8101_rela	370064	371795	48	1841	-inf
Syn_WH8101_rela	371795	372996	48	1407	-inf
Syn_WH8101_rela	372996	373627	48	640	-inf
Syn_WH8101_rela	373627	374345	48	779	-inf
Syn_WH8101_rela	374345	374606	48	267	-inf
Syn_WH8101_rela	374606	375248	48	684	-inf
Syn_WH8101_rela	375248	375554	48	308	-inf
Syn_WH8101_rela	375554	376423	48	897	-inf
Syn_WH8101_rela	376423	377104	46	685	-inf
Syn_WH8101_rela	377104	377195	48	107	-inf
Syn_WH8101_rela	377195	377924	48	767	-inf
Syn_WH8101_rela	377924	378485	48	561	-inf
Syn_WH8101_rela	378485	378487	35	2	-inf
Syn_WH8101_rela	378497	382850	48	4353	-inf
Syn_WH8101_rela	382850	383122	48	272	-inf
Syn_WH8101_rela	384125	384761	48	702	-inf
Syn_WH8101_rela	384761	386616	48	2032	-inf
Syn_WH8101_rela	386616	387117	48	573	-inf
Syn_WH8101_rela	387117	387126	48	14	-inf
Syn_WH8101_rela	387126	387746	48	625	-inf
Syn_WH8101_rela	387746	387981	48	235	-inf
Syn_WH8101_rela	387981	389253	48	1342	-inf
Syn_WH8101_rela	389253	389691	48	455	-inf
Syn_WH8101_rela	389691	390216	48	525	-inf
Syn_WH8101_rela	390216	391530	48	1370	-inf
Syn_WH8101_rela	391915	391942	48	46	-inf
Syn_WH8101_rela	391942	392868	48	962	-inf
Syn_WH8101_rela	392868	393778	48	942	-inf
Syn_WH8101_rela	393778	393784	46	6	-inf
Syn_WH8101_rela	393784	393785	16	1	-inf
Syn_WH8101_rela	393785	394210	48	453	-inf
Syn_WH8101_rela	394210	394975	48	769	-inf
Syn_WH8101_rela	394975	395979	48	1004	-inf
Syn_WH8101_rela	395979	396341	48	362	-inf
Syn_WH8101_rela	396341	396678	48	347	-inf
Syn_WH8101_rela	396678	396786	48	148	-inf
Syn_WH8101_rela	396786	396798	43	36	-inf
Syn_WH8101_rela	396798	396874	48	117	-inf
Syn_WH8101_rela	396874	396918	48	125	-inf
Syn_WH8101_rela	396918	396934	48	16	-inf
Syn_WH8101_rela	396934	397354	48	431	-inf
Syn_WH8101_rela	397354	397356	48	2	-inf
Syn_WH8101_rela	397356	397443	48	89	-inf
Syn_WH8101_rela	397443	398529	48	1120	-inf
Syn_WH8101_rela	398837	399194	48	363	-inf
Syn_WH8101_rela	399194	399777	48	630	-inf
Syn_WH8101_rela	399777	400018	46	272	-inf
Syn_WH8101_rela	400018	400669	48	651	-inf
Syn_WH8101_rela	400669	400676	45	8	-inf
Syn_WH8101_rela	400676	400681	45	10	-inf
Syn_WH8101_rela	400681	400691	45	10	-inf
Syn_WH8101_rela	400691	400720	48	49	-inf
Syn_WH8101_rela	400720	400722	47	9	-inf
Syn_WH8101_rela	400722	400723	47	1	-inf
Syn_WH8101_rela	400723	400727	47	10	-inf
Syn_WH8101_rela	400727	400732	48	5	-inf
Syn_WH8101_rela	400732	400735	37	3	-inf
Syn_WH8101_rela	400735	400737	37	2	-inf
Syn_WH8101_rela	400737	400747	48	11	-inf
Syn_WH8101_rela	400747	400755	48	10	-inf
Syn_WH8101_rela	400755	400761	48	6	-inf
Syn_WH8101_rela	400761	400773	48	12	-inf
Syn_WH8101_rela	400773	400781	48	8	-inf
Syn_WH8101_rela	400781	400814	48	33	-inf
Syn_WH8101_rela	400814	400856	48	42	-inf
Syn_WH8101_rela	400856	400862	48	6	-inf
Syn_WH8101_rela	400862	400871	48	9	-inf
Syn_WH8101_rela	400871	401331	48	552	-inf
Syn_WH8101_rela	401331	402007	48	686	-inf
Syn_WH8101_rela	402007	402740	48	769	-inf
Syn_WH8101_rela	402740	403246	45	506	-inf
Syn_WH8101_rela	403246	403894	48	651	-inf
Syn_WH8101_rela	403894	404240	48	388	-inf
Syn_WH8101_rela	404240	404736	48	532	-inf
Syn_WH8101_rela	404736	405054	48	374	-inf
Syn_WH8101_rela	405054	405058	17	4	-inf
Syn_WH8101_rela	405058	405059	17	1	-inf
Syn_WH8101_rela	405059	405064	27	7	-inf
Syn_WH8101_rela	405064	405074	48	13	-inf
Syn_WH8101_rela	405074	405232	48	172	-inf
Syn_WH8101_rela	405232	406724	48	1541	-inf
Syn_WH8101_rela	406724	406878	48	203	-inf
Syn_WH8101_rela	406878	407049	42	175	-inf
Syn_WH8101_rela	407049	407070	48	24	-inf
Syn_WH8101_rela	407070	407404	48	378	-inf
Syn_WH8101_rela	407404	407773	48	369	-inf
Syn_WH8101_rela	407773	408215	48	490	-inf
Syn_WH8101_rela	408215	409439	48	1237	-inf
Syn_WH8101_rela	409439	409743	48	307	-inf
