Chr	Start	Stop	BlockLength	BlockSize
Syn_WH8101_rela	332691	333669	1023	48
Syn_WH8101_rela	333669	334106	437	48
Syn_WH8101_rela	334114	334114	20	48
Syn_WH8101_rela	334114	334197	83	48
Syn_WH8101_rela	334203	334256	53	48
Syn_WH8101_rela	334274	334281	7	48
Syn_WH8101_rela	334283	334327	47	48
Syn_WH8101_rela	334334	334349	24	48
Syn_WH8101_rela	334364	334566	202	48
Syn_WH8101_rela	334581	334602	21	48
Syn_WH8101_rela	334605	334615	25	48
Syn_WH8101_rela	334639	334955	321	48
Syn_WH8101_rela	334979	334983	4	48
Syn_WH8101_rela	334989	335003	25	48
Syn_WH8101_rela	335003	335543	543	48
Syn_WH8101_rela	335573	335609	38	48
Syn_WH8101_rela	335622	335647	25	48
Syn_WH8101_rela	335659	335661	6	48
Syn_WH8101_rela	335661	335661	4	48
Syn_WH8101_rela	335683	335726	43	48
Syn_WH8101_rela	335770	336078	308	48
Syn_WH8101_rela	336140	336158	32	48
Syn_WH8101_rela	336167	336167	3	48
Syn_WH8101_rela	336174	336244	70	48
Syn_WH8101_rela	336244	336255	11	48
Syn_WH8101_rela	336255	336691	439	48
Syn_WH8101_rela	336691	337271	580	48
Syn_WH8101_rela	337271	337520	263	48
Syn_WH8101_rela	337543	337543	1	48
Syn_WH8101_rela	337609	338594	993	48
Syn_WH8101_rela	338594	339843	1258	48
Syn_WH8101_rela	339853	339875	22	48
Syn_WH8101_rela	339906	339996	102	48
Syn_WH8101_rela	339996	340446	450	48
Syn_WH8101_rela	340446	341739	1298	48
Syn_WH8101_rela	341760	341776	16	48
Syn_WH8101_rela	341776	341817	41	48
Syn_WH8101_rela	341827	342562	735	48
Syn_WH8101_rela	342582	342583	1	48
Syn_WH8101_rela	342601	342962	364	48
Syn_WH8101_rela	342962	343632	670	48
Syn_WH8101_rela	343632	343881	249	48
Syn_WH8101_rela	343898	343919	21	48
Syn_WH8101_rela	343928	343929	1	48
Syn_WH8101_rela	343937	343947	10	48
Syn_WH8101_rela	343964	344517	559	48
Syn_WH8101_rela	344532	344550	19	48
Syn_WH8101_rela	344556	344731	175	48
Syn_WH8101_rela	344749	345241	524	48
Syn_WH8101_rela	345253	345259	6	48
Syn_WH8101_rela	345278	345279	2	48
Syn_WH8101_rela	345279	345851	572	48
Syn_WH8101_rela	345864	345891	27	48
Syn_WH8101_rela	345906	345943	37	48
Syn_WH8101_rela	345972	346060	132	48
Syn_WH8101_rela	346160	346160	1	48
Syn_WH8101_rela	346163	346163	2	48
Syn_WH8101_rela	346170	346190	20	48
Syn_WH8101_rela	346199	346566	367	48
Syn_WH8101_rela	346570	346570	7	48
Syn_WH8101_rela	346579	346660	81	48
Syn_WH8101_rela	346680	347167	502	48
Syn_WH8101_rela	347177	347186	15	48
Syn_WH8101_rela	347208	347253	45	48
Syn_WH8101_rela	347269	347270	1	48
Syn_WH8101_rela	347270	347861	594	48
Syn_WH8101_rela	347864	347864	1	48
Syn_WH8101_rela	347864	347889	25	48
Syn_WH8101_rela	347901	348468	568	48
Syn_WH8101_rela	348468	348874	407	48
Syn_WH8101_rela	348902	348907	5	48
Syn_WH8101_rela	348928	349385	469	48
Syn_WH8101_rela	349429	349443	14	48
Syn_WH8101_rela	349443	349653	221	48
Syn_WH8101_rela	349677	349746	71	48
Syn_WH8101_rela	349746	350055	318	48
Syn_WH8101_rela	350069	350082	13	48
Syn_WH8101_rela	350097	350108	12	48
Syn_WH8101_rela	350125	350272	155	48
Syn_WH8101_rela	350272	351352	1091	48
Syn_WH8101_rela	351352	351352	1	48
Syn_WH8101_rela	351352	351383	33	48
Syn_WH8101_rela	351412	351644	234	48
Syn_WH8101_rela	351659	351660	1	48
Syn_WH8101_rela	351660	352468	868	48
Syn_WH8101_rela	352475	352877	422	48
Syn_WH8101_rela	352892	352902	10	48
Syn_WH8101_rela	352902	352902	6	48
Syn_WH8101_rela	352921	352968	57	48
Syn_WH8101_rela	352968	352968	1	48
Syn_WH8101_rela	352983	352985	2	48
Syn_WH8101_rela	352998	352999	1	48
Syn_WH8101_rela	352999	352999	3	48
Syn_WH8101_rela	353008	353010	2	48
Syn_WH8101_rela	353010	353257	247	48
Syn_WH8101_rela	353257	353750	493	48
Syn_WH8101_rela	353768	353827	64	48
Syn_WH8101_rela	353849	353864	35	48
Syn_WH8101_rela	355743	356021	278	48
Syn_WH8101_rela	356041	356041	1	48
Syn_WH8101_rela	356041	356041	9	48
Syn_WH8101_rela	356069	356296	239	48
Syn_WH8101_rela	356327	356342	15	48
Syn_WH8101_rela	356360	356479	119	48
Syn_WH8101_rela	356536	356551	15	48
Syn_WH8101_rela	356578	356599	21	48
Syn_WH8101_rela	356607	356657	50	48
Syn_WH8101_rela	356657	357909	1265	48
Syn_WH8101_rela	357915	357968	53	48
Syn_WH8101_rela	357982	358016	34	48
Syn_WH8101_rela	358016	359071	1064	48
Syn_WH8101_rela	359134	359145	11	48
Syn_WH8101_rela	359155	359166	15	48
Syn_WH8101_rela	359175	359181	6	48
Syn_WH8101_rela	359181	359995	816	48
Syn_WH8101_rela	359995	360435	440	48
Syn_WH8101_rela	360454	360454	4	48
Syn_WH8101_rela	360468	362237	1769	48
Syn_WH8101_rela	362247	363172	926	48
Syn_WH8101_rela	363172	364113	941	48
Syn_WH8101_rela	364113	364567	454	48
Syn_WH8101_rela	364639	364644	5	48
Syn_WH8101_rela	364654	364654	1	48
Syn_WH8101_rela	364654	365260	609	48
Syn_WH8101_rela	365269	365304	35	48
Syn_WH8101_rela	365316	365317	1	48
Syn_WH8101_rela	365337	365356	19	48
Syn_WH8101_rela	365382	365391	10	48
Syn_WH8101_rela	365391	365440	49	48
Syn_WH8101_rela	365460	365461	1	48
Syn_WH8101_rela	365461	365790	329	48
Syn_WH8101_rela	365812	365812	1	48
Syn_WH8101_rela	365821	365822	1	48
Syn_WH8101_rela	365826	365842	20	48
Syn_WH8101_rela	365858	366801	980	48
Syn_WH8101_rela	366801	367359	593	48
Syn_WH8101_rela	367365	367480	124	48
Syn_WH8101_rela	367481	367496	15	48
Syn_WH8101_rela	367519	367523	4	48
Syn_WH8101_rela	367540	367545	5	48
Syn_WH8101_rela	367554	368031	498	48
Syn_WH8101_rela	368031	368257	226	48
Syn_WH8101_rela	368286	368310	24	48
Syn_WH8101_rela	368322	368346	24	48
Syn_WH8101_rela	368356	368378	22	48
Syn_WH8101_rela	368414	368416	2	48
Syn_WH8101_rela	368434	368447	13	48
Syn_WH8101_rela	368450	368450	1	48
Syn_WH8101_rela	368473	368474	1	48
Syn_WH8101_rela	368491	368504	18	48
Syn_WH8101_rela	368512	368512	1	48
Syn_WH8101_rela	368512	368512	3	48
Syn_WH8101_rela	368521	368778	280	48
Syn_WH8101_rela	368778	368788	18	48
Syn_WH8101_rela	368788	368893	105	48
Syn_WH8101_rela	368912	368913	1	48
Syn_WH8101_rela	368925	368925	1	48
Syn_WH8101_rela	368925	368974	49	48
Syn_WH8101_rela	368992	369126	154	48
Syn_WH8101_rela	369140	369933	837	48
Syn_WH8101_rela	369942	369943	1	48
Syn_WH8101_rela	369943	370850	913	48
Syn_WH8101_rela	370868	371049	181	48
Syn_WH8101_rela	371060	371060	6	48
Syn_WH8101_rela	371069	371237	180	48
Syn_WH8101_rela	371253	372046	816	48
Syn_WH8101_rela	372058	372109	57	48
Syn_WH8101_rela	372129	372129	15	48
Syn_WH8101_rela	372129	372174	51	48
Syn_WH8101_rela	372183	372183	6	48
Syn_WH8101_rela	372192	372196	4	48
Syn_WH8101_rela	372234	372235	1	48
Syn_WH8101_rela	372247	372276	29	48
Syn_WH8101_rela	372292	372716	465	48
Syn_WH8101_rela	372725	372899	174	48
Syn_WH8101_rela	372914	372914	9	48
Syn_WH8101_rela	372929	372943	14	48
Syn_WH8101_rela	372951	372951	2	48
Syn_WH8101_rela	372960	372965	5	48
Syn_WH8101_rela	373005	373174	169	48
Syn_WH8101_rela	373174	373596	422	48
Syn_WH8101_rela	373617	373633	16	48
Syn_WH8101_rela	373633	373870	237	48
Syn_WH8101_rela	373878	374298	459	48
Syn_WH8101_rela	374308	374310	2	48
Syn_WH8101_rela	374326	374426	106	48
Syn_WH8101_rela	374426	375190	785	48
Syn_WH8101_rela	375207	375235	56	48
Syn_WH8101_rela	375235	375516	281	48
Syn_WH8101_rela	375562	375631	69	48
Syn_WH8101_rela	375631	376196	565	48
Syn_WH8101_rela	376271	376314	46	48
Syn_WH8101_rela	376323	376364	41	48
Syn_WH8101_rela	376405	376405	6	48
Syn_WH8101_rela	376405	377094	699	48
Syn_WH8101_rela	377101	377101	6	48
Syn_WH8101_rela	377110	377117	7	48
Syn_WH8101_rela	377166	377172	13	48
Syn_WH8101_rela	377184	377265	83	48
Syn_WH8101_rela	377276	377389	119	48
Syn_WH8101_rela	377399	377784	391	48
Syn_WH8101_rela	377784	378477	693	48
Syn_WH8101_rela	378503	378504	1	48
Syn_WH8101_rela	378526	383112	4586	48
Syn_WH8101_rela	383112	383573	461	48
Syn_WH8101_rela	383596	383596	6	48
Syn_WH8101_rela	384419	384729	310	48
Syn_WH8101_rela	384784	384793	9	48
Syn_WH8101_rela	384793	385370	590	48
Syn_WH8101_rela	385379	385497	121	48
Syn_WH8101_rela	385504	385504	1	48
Syn_WH8101_rela	385530	385531	1	48
Syn_WH8101_rela	385546	386009	496	48
Syn_WH8101_rela	386019	386324	337	48
Syn_WH8101_rela	386324	386571	247	48
Syn_WH8101_rela	386586	386703	117	48
Syn_WH8101_rela	386712	386837	141	48
Syn_WH8101_rela	386861	386869	8	48
Syn_WH8101_rela	386887	386951	74	48
Syn_WH8101_rela	386983	387062	79	48
Syn_WH8101_rela	387072	387072	3	48
Syn_WH8101_rela	387081	387093	12	48
Syn_WH8101_rela	387093	387110	17	48
Syn_WH8101_rela	387124	387554	430	48
Syn_WH8101_rela	387570	387593	26	48
Syn_WH8101_rela	387593	387968	375	48
Syn_WH8101_rela	387968	388514	546	48
Syn_WH8101_rela	388525	388525	5	48
Syn_WH8101_rela	388525	389147	627	48
Syn_WH8101_rela	389149	389239	93	48
Syn_WH8101_rela	389257	389261	4	48
Syn_WH8101_rela	389282	389485	203	48
Syn_WH8101_rela	389523	389542	19	48
Syn_WH8101_rela	389555	389695	152	48
Syn_WH8101_rela	389695	390214	519	48
Syn_WH8101_rela	390214	390604	390	48
Syn_WH8101_rela	390613	390797	190	48
Syn_WH8101_rela	390804	390806	2	48
Syn_WH8101_rela	390817	390821	4	48
Syn_WH8101_rela	390838	391533	716	48
Syn_WH8101_rela	391538	391930	406	48
Syn_WH8101_rela	391939	391940	1	48
Syn_WH8101_rela	391940	392881	960	48
Syn_WH8101_rela	392881	393268	387	48
Syn_WH8101_rela	393268	393471	203	48
Syn_WH8101_rela	393482	393742	260	48
Syn_WH8101_rela	393742	393761	22	48
Syn_WH8101_rela	393770	393770	1	48
Syn_WH8101_rela	393794	394196	420	48
Syn_WH8101_rela	394196	394998	809	48
Syn_WH8101_rela	394998	395846	848	48
Syn_WH8101_rela	395846	396340	494	48
Syn_WH8101_rela	396340	396673	336	48
Syn_WH8101_rela	396673	396685	15	48
Syn_WH8101_rela	396685	396700	15	48
Syn_WH8101_rela	396707	396726	19	48
Syn_WH8101_rela	396745	396745	1	48
Syn_WH8101_rela	396754	396754	6	48
Syn_WH8101_rela	396800	396801	1	48
Syn_WH8101_rela	396836	396841	5	48
Syn_WH8101_rela	396851	396851	1	48
Syn_WH8101_rela	396857	396857	8	48
Syn_WH8101_rela	396867	396883	16	48
Syn_WH8101_rela	396904	396950	58	48
Syn_WH8101_rela	396962	396963	1	48
Syn_WH8101_rela	396969	397307	340	48
Syn_WH8101_rela	397322	397354	32	48
Syn_WH8101_rela	397356	397443	87	48
Syn_WH8101_rela	397443	397487	44	48
Syn_WH8101_rela	397496	397516	34	48
Syn_WH8101_rela	397540	398511	971	48
Syn_WH8101_rela	398526	398526	1	48
Syn_WH8101_rela	398542	398837	295	48
Syn_WH8101_rela	398837	399194	363	48
Syn_WH8101_rela	399194	399609	437	48
Syn_WH8101_rela	399617	399622	5	48
Syn_WH8101_rela	399631	399774	145	48
Syn_WH8101_rela	399885	400543	658	48
Syn_WH8101_rela	401339	402362	1037	48
Syn_WH8101_rela	402368	402381	19	48
Syn_WH8101_rela	402390	402735	346	48
Syn_WH8101_rela	402742	402743	1	48
Syn_WH8101_rela	403537	403836	299	48
Syn_WH8101_rela	403852	403893	42	48
Syn_WH8101_rela	403914	404002	95	48
Syn_WH8101_rela	404020	404247	250	48
Syn_WH8101_rela	404265	404266	1	48
Syn_WH8101_rela	404279	404292	13	48
Syn_WH8101_rela	404309	404322	13	48
Syn_WH8101_rela	404335	404388	54	48
Syn_WH8101_rela	404418	404426	8	48
Syn_WH8101_rela	404438	404468	30	48
Syn_WH8101_rela	404501	404704	203	48
Syn_WH8101_rela	404719	404735	19	48
Syn_WH8101_rela	404737	404744	7	48
Syn_WH8101_rela	404765	404781	16	48
Syn_WH8101_rela	404781	404809	32	48
Syn_WH8101_rela	404820	404846	26	48
Syn_WH8101_rela	404874	404876	2	48
Syn_WH8101_rela	404896	404897	1	48
Syn_WH8101_rela	404927	405046	119	48
Syn_WH8101_rela	405071	405072	1	48
Syn_WH8101_rela	405077	405141	64	48
Syn_WH8101_rela	405159	405178	19	48
Syn_WH8101_rela	405231	405232	1	48
Syn_WH8101_rela	405232	405450	218	48
Syn_WH8101_rela	405481	405482	1	48
Syn_WH8101_rela	405482	406039	560	48
Syn_WH8101_rela	406050	406051	1	48
Syn_WH8101_rela	406051	406350	299	48
Syn_WH8101_rela	406353	406722	376	48
Syn_WH8101_rela	406738	406751	13	48
Syn_WH8101_rela	406763	406769	6	48
Syn_WH8101_rela	406783	406851	68	48
Syn_WH8101_rela	406908	407019	111	48
Syn_WH8101_rela	407063	407118	55	48
Syn_WH8101_rela	407128	407155	37	48
Syn_WH8101_rela	407171	407261	105	48
Syn_WH8101_rela	407261	407773	512	48
Syn_WH8101_rela	407773	407994	221	48
Syn_WH8101_rela	408075	408096	21	48
Syn_WH8101_rela	408118	408138	23	48
Syn_WH8101_rela	408155	408219	64	48
Syn_WH8101_rela	408219	409314	1096	48
Syn_WH8101_rela	409327	409416	95	48
Syn_WH8101_rela	409427	409440	14	48
Syn_WH8101_rela	411539	411802	276	48
Syn_WH8101_rela	411805	411830	25	48
Syn_WH8101_rela	411831	411831	6	48
Syn_WH8101_rela	411838	411883	47	48
Syn_WH8101_rela	411883	412162	279	48
Syn_WH8101_rela	412162	412175	13	48
Syn_WH8101_rela	412180	412188	22	48
Syn_WH8101_rela	412212	412225	13	48
Syn_WH8101_rela	412237	412237	2	48
Syn_WH8101_rela	412304	412327	23	48
Syn_WH8101_rela	412327	412340	14	48
Syn_WH8101_rela	412365	412420	55	48
Syn_WH8101_rela	412438	412439	1	48
Syn_WH8101_rela	412450	412471	21	48
Syn_WH8101_rela	412474	412474	1	48
Syn_WH8101_rela	412474	413063	589	48
Syn_WH8101_rela	413063	413510	450	48
Syn_WH8101_rela	413510	413552	48	48
Syn_WH8101_rela	413557	413575	18	48
Syn_WH8101_rela	413584	413584	8	48
Syn_WH8101_rela	424274	424310	36	48
Syn_WH8101_rela	424335	424341	6	48
Syn_WH8101_rela	424378	424384	6	48
Syn_WH8101_rela	424418	424441	30	48
Syn_WH8101_rela	424441	424441	10	48
Syn_WH8101_rela	424441	424441	1	48
Syn_WH8101_rela	424441	425994	1553	48
Syn_WH8101_rela	425994	426000	34	48
Syn_WH8101_rela	426000	426001	1	48
Syn_WH8101_rela	426015	426016	1	48
Syn_WH8101_rela	426020	426020	1	48
Syn_WH8101_rela	426022	426069	47	48
Syn_WH8101_rela	426070	426533	463	48
Syn_WH8101_rela	426544	426555	11	48
Syn_WH8101_rela	426566	426687	121	48
Syn_WH8101_rela	426702	426796	97	48
Syn_WH8101_rela	426831	426832	1	48
Syn_WH8101_rela	426832	427175	346	48
Syn_WH8101_rela	427175	427186	15	48
Syn_WH8101_rela	427195	428412	1217	48
Syn_WH8101_rela	428429	428459	31	48
Syn_WH8101_rela	428472	428489	17	48
Syn_WH8101_rela	428516	428590	74	48
Syn_WH8101_rela	428590	428844	254	48
Syn_WH8101_rela	428844	429883	1039	48
Syn_WH8101_rela	429883	430280	397	48
Syn_WH8101_rela	430280	430864	584	48
Syn_WH8101_rela	430873	430873	4	48
Syn_WH8101_rela	430879	431022	143	48
Syn_WH8101_rela	431038	431043	5	48
Syn_WH8101_rela	431057	431057	1	48
Syn_WH8101_rela	431057	431182	131	48
Syn_WH8101_rela	431199	431209	10	48
Syn_WH8101_rela	431252	431263	12	48
Syn_WH8101_rela	431286	431289	3	48
Syn_WH8101_rela	431303	431305	2	48
Syn_WH8101_rela	431347	431363	17	48
Syn_WH8101_rela	431381	431389	8	48
Syn_WH8101_rela	431423	431458	36	48
Syn_WH8101_rela	431470	431475	8	48
Syn_WH8101_rela	431475	432781	1315	48
Syn_WH8101_rela	432790	432834	47	48
Syn_WH8101_rela	432847	432866	19	48
Syn_WH8101_rela	432876	432917	42	48
Syn_WH8101_rela	432929	433146	220	48
Syn_WH8101_rela	433158	433185	30	48
Syn_WH8101_rela	433197	433208	11	48
Syn_WH8101_rela	433216	433226	10	48
Syn_WH8101_rela	433237	433237	7	48
Syn_WH8101_rela	433250	433283	33	48
Syn_WH8101_rela	433311	433312	1	48
Syn_WH8101_rela	433312	433330	18	48
Syn_WH8101_rela	433389	433403	19	48
Syn_WH8101_rela	433415	433425	28	48
Syn_WH8101_rela	433434	433464	30	48
Syn_WH8101_rela	433515	433793	280	48
Syn_WH8101_rela	433793	434060	267	48
Syn_WH8101_rela	434083	434083	1	48
Syn_WH8101_rela	434083	434316	233	48
Syn_WH8101_rela	434316	434876	571	48
Syn_WH8101_rela	434876	435186	310	48
Syn_WH8101_rela	435189	435468	279	48
Syn_WH8101_rela	435484	435484	16	48
Syn_WH8101_rela	435493	435698	205	48
Syn_WH8101_rela	435698	436399	713	48
Syn_WH8101_rela	436445	436724	280	48
Syn_WH8101_rela	436724	437086	362	48
Syn_WH8101_rela	437097	437131	35	48
Syn_WH8101_rela	437131	437447	316	48
Syn_WH8101_rela	437465	437466	1	48
Syn_WH8101_rela	437482	437502	20	48
Syn_WH8101_rela	437515	437515	5	48
Syn_WH8101_rela	437515	437515	1	48
Syn_WH8101_rela	437515	437515	5	48
Syn_WH8101_rela	437521	437522	1	48
Syn_WH8101_rela	437539	437546	7	48
Syn_WH8101_rela	437572	438819	1249	48
Syn_WH8101_rela	438819	440893	2074	48
Syn_WH8101_rela	440907	440951	45	48
Syn_WH8101_rela	440973	440973	1	48
Syn_WH8101_rela	440973	441453	481	48
Syn_WH8101_rela	441484	441493	9	48
Syn_WH8101_rela	441513	441522	9	48
Syn_WH8101_rela	441530	441530	4	48
Syn_WH8101_rela	441530	441969	440	48
Syn_WH8101_rela	441994	442307	313	48
Syn_WH8101_rela	442343	442343	6	48
Syn_WH8101_rela	442343	443361	1021	48
Syn_WH8101_rela	443375	443385	10	48
Syn_WH8101_rela	443408	443483	75	48
Syn_WH8101_rela	443490	444018	552	48
Syn_WH8101_rela	444036	444055	19	48
Syn_WH8101_rela	444088	444103	15	48
Syn_WH8101_rela	444114	444123	9	48
Syn_WH8101_rela	444123	444129	10	48
Syn_WH8101_rela	444129	444675	549	48
Syn_WH8101_rela	444675	446118	1446	48
Syn_WH8101_rela	446118	446648	530	48
Syn_WH8101_rela	446648	448230	1582	48
Syn_WH8101_rela	448230	448739	509	48
Syn_WH8101_rela	448754	448873	137	48
Syn_WH8101_rela	448879	448879	1	48
Syn_WH8101_rela	448879	449029	168	48
Syn_WH8101_rela	449046	453111	4065	48
Syn_WH8101_rela	453146	453156	10	48
Syn_WH8101_rela	453156	454004	848	48
Syn_WH8101_rela	454012	454110	110	48
Syn_WH8101_rela	454557	455307	750	48
Syn_WH8101_rela	455332	455333	1	48
Syn_WH8101_rela	455389	455437	48	48
Syn_WH8101_rela	455437	455787	354	48
Syn_WH8101_rela	455803	455803	1	48
Syn_WH8101_rela	455803	455936	135	48
Syn_WH8101_rela	455959	455985	27	48
Syn_WH8101_rela	456007	456037	30	48
Syn_WH8101_rela	456055	456056	1	48
Syn_WH8101_rela	456080	456080	1	48
Syn_WH8101_rela	456130	456133	3	48
Syn_WH8101_rela	456140	456143	3	48
Syn_WH8101_rela	456154	456154	1	48
Syn_WH8101_rela	456171	456182	13	48
Syn_WH8101_rela	456203	456203	1	48
Syn_WH8101_rela	456213	456213	4	48
Syn_WH8101_rela	456233	456233	15	48
Syn_WH8101_rela	456275	456436	170	48
Syn_WH8101_rela	456447	457057	625	48
Syn_WH8101_rela	457076	457085	9	48
Syn_WH8101_rela	457099	457120	23	48
Syn_WH8101_rela	457131	457195	83	48
Syn_WH8101_rela	457205	457222	19	48
Syn_WH8101_rela	457241	457357	116	48
Syn_WH8101_rela	457357	457470	116	48
Syn_WH8101_rela	457488	457496	8	48
Syn_WH8101_rela	457518	457534	16	48
Syn_WH8101_rela	457551	457575	25	48
Syn_WH8101_rela	457575	459904	2334	48
Syn_WH8101_rela	459919	459923	4	48
Syn_WH8101_rela	459923	461443	1526	48
Syn_WH8101_rela	461443	462133	690	48
Syn_WH8101_rela	462169	462171	2	48
Syn_WH8101_rela	462184	462207	25	48
Syn_WH8101_rela	462224	462225	1	48
Syn_WH8101_rela	464068	464678	610	48
Syn_WH8101_rela	464678	465195	517	48
Syn_WH8101_rela	465195	465663	484	48
Syn_WH8101_rela	465663	466409	746	48
Syn_WH8101_rela	466409	466878	469	48
Syn_WH8101_rela	466878	467215	341	48
Syn_WH8101_rela	467284	467285	1	48
Syn_WH8101_rela	467292	467562	270	48
Syn_WH8101_rela	467562	467779	217	48
Syn_WH8101_rela	467824	468026	204	48
Syn_WH8101_rela	468033	468033	2	48
Syn_WH8101_rela	468037	468177	158	48
Syn_WH8101_rela	468215	468249	37	48
Syn_WH8101_rela	468252	468502	304	48
Syn_WH8101_rela	468502	469425	923	48
Syn_WH8101_rela	469538	470107	569	48
Syn_WH8101_rela	470129	470451	370	48
Syn_WH8101_rela	470451	471057	606	48
Syn_WH8101_rela	471066	471159	96	48
Syn_WH8101_rela	471198	471208	10	48
Syn_WH8101_rela	471211	471302	92	48
Syn_WH8101_rela	471302	471306	4	48
Syn_WH8101_rela	471333	472451	1130	48
Syn_WH8101_rela	472451	472451	12	48
Syn_WH8101_rela	472459	472460	1	48
Syn_WH8101_rela	472471	472471	1	48
Syn_WH8101_rela	472478	472478	7	48
Syn_WH8101_rela	472488	472675	188	48
Syn_WH8101_rela	472675	473049	374	48
Syn_WH8101_rela	473066	473303	237	48
Syn_WH8101_rela	473303	473901	598	48
Syn_WH8101_rela	473901	474151	250	48
Syn_WH8101_rela	474177	474177	1	48
Syn_WH8101_rela	474177	474209	32	48
Syn_WH8101_rela	474232	474236	4	48
Syn_WH8101_rela	474282	474308	35	48
Syn_WH8101_rela	474308	474516	208	48
Syn_WH8101_rela	474523	474523	1	48
Syn_WH8101_rela	474523	474914	391	48
Syn_WH8101_rela	474925	474926	1	48
Syn_WH8101_rela	474926	475439	515	48
Syn_WH8101_rela	475451	475462	11	48
Syn_WH8101_rela	475475	475491	16	48
Syn_WH8101_rela	475519	475519	1	48
Syn_WH8101_rela	475519	475535	16	48
Syn_WH8101_rela	475552	476416	904	48
Syn_WH8101_rela	476434	476434	1	48
Syn_WH8101_rela	476434	476789	355	48
Syn_WH8101_rela	476805	476808	3	48
Syn_WH8101_rela	476821	476821	1	48
Syn_WH8101_rela	476821	477798	977	48
Syn_WH8101_rela	477806	477806	1	48
Syn_WH8101_rela	477806	478212	406	48
Syn_WH8101_rela	478230	478250	20	48
Syn_WH8101_rela	478267	478653	386	48
Syn_WH8101_rela	478728	478739	15	48
Syn_WH8101_rela	478761	478981	224	48
Syn_WH8101_rela	478981	479471	490	48
Syn_WH8101_rela	479480	479480	1	48
Syn_WH8101_rela	479539	480231	698	48
Syn_WH8101_rela	480231	480857	626	48
Syn_WH8101_rela	480874	480947	74	48
Syn_WH8101_rela	480964	481230	269	48
Syn_WH8101_rela	481230	481404	174	48
Syn_WH8101_rela	481417	481951	540	48
Syn_WH8101_rela	481957	482074	129	48
Syn_WH8101_rela	482074	483023	961	48
Syn_WH8101_rela	483023	483445	423	48
Syn_WH8101_rela	483445	483994	549	48
Syn_WH8101_rela	484008	484034	35	48
Syn_WH8101_rela	484040	484041	1	48
Syn_WH8101_rela	484041	484398	358	48
Syn_WH8101_rela	484398	484778	380	48
Syn_WH8101_rela	484792	484793	1	48
Syn_WH8101_rela	484793	484798	5	48
Syn_WH8101_rela	484824	485105	281	48
Syn_WH8101_rela	485105	485380	276	48
Syn_WH8101_rela	485380	485891	511	48
Syn_WH8101_rela	485891	486552	662	48
Syn_WH8101_rela	486552	486910	358	48
Syn_WH8101_rela	486910	487234	324	48
Syn_WH8101_rela	487234	489054	1820	48
Syn_WH8101_rela	489054	489700	646	48
Syn_WH8101_rela	489714	489734	20	48
Syn_WH8101_rela	489764	489789	25	48
Syn_WH8101_rela	489829	489842	20	48
Syn_WH8101_rela	489849	489861	12	48
Syn_WH8101_rela	489872	489884	12	48
Syn_WH8101_rela	489921	490086	174	48
Syn_WH8101_rela	490086	490551	465	48
Syn_WH8101_rela	490589	490773	186	48
Syn_WH8101_rela	490785	491402	626	48
Syn_WH8101_rela	491408	491577	171	48
Syn_WH8101_rela	491588	491623	36	48
Syn_WH8101_rela	491638	491808	170	48
Syn_WH8101_rela	491808	492637	829	48
Syn_WH8101_rela	492678	492706	28	48
Syn_WH8101_rela	492717	492721	4	48
Syn_WH8101_rela	492721	492733	14	48
Syn_WH8101_rela	492733	492750	17	48
Syn_WH8101_rela	492795	492796	1	48
Syn_WH8101_rela	492805	493057	252	48
Syn_WH8101_rela	493057	493076	19	48
Syn_WH8101_rela	493082	493082	1	48
Syn_WH8101_rela	493082	493277	196	48
Syn_WH8101_rela	493294	493299	5	48
Syn_WH8101_rela	493311	493347	36	48
Syn_WH8101_rela	493365	493366	1	48
Syn_WH8101_rela	493384	493456	72	48
Syn_WH8101_rela	493474	493582	114	48
Syn_WH8101_rela	493597	494050	453	48
Syn_WH8101_rela	494050	494268	219	48
Syn_WH8101_rela	494268	494310	42	48
Syn_WH8101_rela	494313	494324	18	48
Syn_WH8101_rela	494340	494395	59	48
Syn_WH8101_rela	494411	494424	13	48
Syn_WH8101_rela	494424	495479	1061	48
Syn_WH8101_rela	495479	495489	13	48
Syn_WH8101_rela	495527	495538	11	48
Syn_WH8101_rela	495569	495570	1	48
Syn_WH8101_rela	495599	495910	317	48
Syn_WH8101_rela	495927	495944	25	48
Syn_WH8101_rela	495944	496140	205	48
Syn_WH8101_rela	496151	496200	49	48
Syn_WH8101_rela	496225	496231	6	48
Syn_WH8101_rela	496238	496238	3	48
Syn_WH8101_rela	496249	496375	132	48
Syn_WH8101_rela	496375	496833	458	48
Syn_WH8101_rela	496836	497735	904	48
Syn_WH8101_rela	497738	497784	48	48
Syn_WH8101_rela	497817	498038	221	48
Syn_WH8101_rela	498038	498379	341	48
Syn_WH8101_rela	498379	498641	262	48
Syn_WH8101_rela	498658	498689	58	48
Syn_WH8101_rela	498689	499039	350	48
Syn_WH8101_rela	499039	499259	220	48
Syn_WH8101_rela	499282	499419	139	48
Syn_WH8101_rela	499419	499642	223	48
Syn_WH8101_rela	499642	499907	265	48
Syn_WH8101_rela	499907	500186	279	48
Syn_WH8101_rela	500197	500576	419	48
Syn_WH8101_rela	500591	501119	530	48
Syn_WH8101_rela	501145	501146	1	48
Syn_WH8101_rela	501183	501219	36	48
Syn_WH8101_rela	501219	501484	265	48
Syn_WH8101_rela	501502	501717	218	48
