Chr	Start	Stop	BlockSize	BlockLength	AlnScore
Syn_WH8101_rela	190329	191045	48	724	-inf
Syn_WH8101_rela	191045	191245	48	234	-inf
Syn_WH8101_rela	191245	191871	48	636	-inf
Syn_WH8101_rela	191871	192019	48	169	-inf
Syn_WH8101_rela	192019	192116	39	106	-inf
Syn_WH8101_rela	192116	192255	45	180	-inf
Syn_WH8101_rela	192255	192325	44	71	-inf
Syn_WH8101_rela	192325	192637	44	316	-inf
Syn_WH8101_rela	192637	192721	47	95	-inf
Syn_WH8101_rela	192721	192728	46	22	-inf
Syn_WH8101_rela	192728	193240	48	528	-inf
Syn_WH8101_rela	193240	193635	45	414	-inf
Syn_WH8101_rela	193635	194031	46	396	-inf
Syn_WH8101_rela	194031	194394	45	433	-inf
Syn_WH8101_rela	194394	194448	42	65	-inf
Syn_WH8101_rela	194448	194504	42	83	-inf
Syn_WH8101_rela	194504	195014	45	528	-inf
Syn_WH8101_rela	195014	195016	43	2	-inf
Syn_WH8101_rela	195016	195030	43	14	-inf
Syn_WH8101_rela	195030	195036	43	6	-inf
Syn_WH8101_rela	195036	195111	43	109	-inf
Syn_WH8101_rela	195111	195205	41	99	-inf
Syn_WH8101_rela	195205	195207	37	2	-inf
Syn_WH8101_rela	195207	195210	36	3	-inf
Syn_WH8101_rela	195210	195222	36	14	-inf
Syn_WH8101_rela	195222	195264	31	48	-inf
Syn_WH8101_rela	195264	195288	29	42	-inf
Syn_WH8101_rela	195337	195447	29	155	-inf
Syn_WH8101_rela	195447	195480	31	60	-inf
Syn_WH8101_rela	195480	195481	30	1	-inf
Syn_WH8101_rela	195481	195491	30	14	-inf
Syn_WH8101_rela	195491	195509	31	20	-inf
Syn_WH8101_rela	195509	195653	34	146	-inf
Syn_WH8101_rela	195653	195832	34	209	-inf
Syn_WH8101_rela	195832	195972	35	144	-inf
Syn_WH8101_rela	195972	195994	32	31	-inf
Syn_WH8101_rela	195994	195996	28	2	-inf
Syn_WH8101_rela	195996	195999	32	11	-inf
Syn_WH8101_rela	195999	196026	33	27	-inf
Syn_WH8101_rela	196026	196111	30	165	-inf
Syn_WH8101_rela	196111	196151	30	60	-inf
Syn_WH8101_rela	196151	196153	29	2	-inf
Syn_WH8101_rela	196157	196255	28	141	-inf
Syn_WH8101_rela	196255	196272	30	27	-inf
Syn_WH8101_rela	196272	196279	30	10	-inf
Syn_WH8101_rela	196279	196301	30	30	-inf
Syn_WH8101_rela	196301	196319	27	26	-inf
Syn_WH8101_rela	196319	196416	36	110	-inf
Syn_WH8101_rela	196416	196982	43	660	-inf
Syn_WH8101_rela	196982	197414	40	441	-inf
Syn_WH8101_rela	197414	197430	39	17	-inf
Syn_WH8101_rela	197430	197572	40	156	-inf
Syn_WH8101_rela	197572	197743	43	238	-inf
Syn_WH8101_rela	197743	197762	39	51	-inf
Syn_WH8101_rela	197926	198053	40	210	-inf
Syn_WH8101_rela	198053	198174	40	158	-inf
Syn_WH8101_rela	198174	198199	36	46	-inf
Syn_WH8101_rela	198199	198311	41	176	-inf
Syn_WH8101_rela	198311	198413	41	129	-inf
Syn_WH8101_rela	198413	198479	40	82	-inf
Syn_WH8101_rela	198479	198693	42	243	-inf
Syn_WH8101_rela	198693	198716	36	28	-inf
Syn_WH8101_rela	198716	198723	36	16	-inf
Syn_WH8101_rela	198723	198728	36	23	-inf
Syn_WH8101_rela	198728	198745	36	61	-inf
Syn_WH8101_rela	198745	198908	37	207	-inf
Syn_WH8101_rela	198908	198947	33	39	-inf
Syn_WH8101_rela	198947	199281	34	395	-inf
Syn_WH8101_rela	199281	199332	34	99	-inf
Syn_WH8101_rela	199332	199356	34	30	-inf
Syn_WH8101_rela	199356	199395	34	103	-inf
Syn_WH8101_rela	199395	199448	33	56	-inf
Syn_WH8101_rela	199448	199599	36	184	-inf
Syn_WH8101_rela	199599	199626	35	29	-inf
Syn_WH8101_rela	199626	199727	37	131	-inf
Syn_WH8101_rela	199727	199764	39	53	-inf
Syn_WH8101_rela	199764	199815	39	53	-inf
Syn_WH8101_rela	199815	199843	36	40	-inf
Syn_WH8101_rela	199843	199844	16	1	-inf
Syn_WH8101_rela	199844	199847	34	6	-inf
Syn_WH8101_rela	199847	199848	33	1	-inf
Syn_WH8101_rela	199848	199849	32	1	-inf
Syn_WH8101_rela	199849	199860	33	24	-inf
Syn_WH8101_rela	199860	199871	30	17	-inf
Syn_WH8101_rela	199871	199930	31	59	-inf
Syn_WH8101_rela	199930	199937	31	10	-inf
Syn_WH8101_rela	199937	199980	31	45	-inf
Syn_WH8101_rela	199980	200083	31	119	-inf
Syn_WH8101_rela	200083	200164	31	117	-inf
Syn_WH8101_rela	200164	200774	33	696	-inf
Syn_WH8101_rela	200873	201499	12	642	-inf
Syn_WH8101_rela	201499	201523	12	35	-inf
Syn_WH8101_rela	201523	201666	26	150	-inf
Syn_WH8101_rela	201666	201687	29	47	-inf
Syn_WH8101_rela	201687	201690	28	3	-inf
Syn_WH8101_rela	201690	201911	29	227	-inf
Syn_WH8101_rela	201911	202583	20	714	-inf
Syn_WH8101_rela	204025	204216	4	193	-inf
Syn_WH8101_rela	204216	204459	16	263	-inf
Syn_WH8101_rela	204459	205050	22	591	-inf
Syn_WH8101_rela	205050	205150	16	101	-inf
Syn_WH8101_rela	205150	206207	27	1073	-inf
Syn_WH8101_rela	206207	206660	27	464	-inf
Syn_WH8101_rela	206660	206663	21	3	-inf
Syn_WH8101_rela	206663	206670	14	10	-inf
Syn_WH8101_rela	206670	206691	12	35	-inf
Syn_WH8101_rela	206691	206768	12	77	-inf
Syn_WH8101_rela	206768	207667	10	911	-inf
Syn_WH8101_rela	207667	208286	4	631	-inf
Syn_WH8101_rela	208286	209129	4	844	-inf
Syn_WH8101_rela	209129	209366	4	256	-inf
Syn_WH8101_rela	209366	209838	4	484	-inf
Syn_WH8101_rela	209838	210677	4	839	-inf
Syn_WH8101_rela	210677	211235	4	558	-inf
Syn_WH8101_rela	211235	211598	4	363	-inf
Syn_WH8101_rela	211598	211987	4	389	-inf
Syn_WH8101_rela	211987	212422	4	435	-inf
Syn_WH8101_rela	212422	212813	4	391	-inf
Syn_WH8101_rela	212813	213258	4	446	-inf
Syn_WH8101_rela	213258	214648	4	1453	-inf
Syn_WH8101_rela	214648	215460	4	821	-inf
Syn_WH8101_rela	216853	216858	35	6	-inf
Syn_WH8101_rela	216858	216864	40	7	-inf
Syn_WH8101_rela	216864	216866	40	2	-inf
Syn_WH8101_rela	216866	217564	48	698	-inf
Syn_WH8101_rela	217564	218433	48	871	-inf
Syn_WH8101_rela	218433	218652	48	219	-inf
Syn_WH8101_rela	218652	218897	48	286	-inf
Syn_WH8101_rela	218897	219056	48	169	-inf
Syn_WH8101_rela	219056	219167	48	123	-inf
Syn_WH8101_rela	219167	219336	48	172	-inf
Syn_WH8101_rela	222809	222812	37	3	-inf
Syn_WH8101_rela	222812	223239	45	435	-inf
Syn_WH8101_rela	223239	223339	45	115	-inf
Syn_WH8101_rela	223339	223343	48	24	-inf
Syn_WH8101_rela	223343	223384	48	44	-inf
Syn_WH8101_rela	223384	223386	48	2	-inf
Syn_WH8101_rela	223386	223394	48	8	-inf
Syn_WH8101_rela	223394	223462	48	98	-inf
Syn_WH8101_rela	223462	223472	48	30	-inf
Syn_WH8101_rela	223472	223961	48	593	-inf
Syn_WH8101_rela	223961	224349	48	405	-inf
Syn_WH8101_rela	224349	224819	48	576	-inf
Syn_WH8101_rela	224819	224821	46	2	-inf
Syn_WH8101_rela	224821	224861	48	73	-inf
Syn_WH8101_rela	224861	225249	48	493	-inf
Syn_WH8101_rela	225249	225433	48	241	-inf
Syn_WH8101_rela	225433	226589	48	1165	-inf
Syn_WH8101_rela	226589	227159	48	593	-inf
Syn_WH8101_rela	227159	227940	48	885	-inf
Syn_WH8101_rela	227940	228006	48	66	-inf
Syn_WH8101_rela	228006	228480	48	571	-inf
Syn_WH8101_rela	228480	228691	48	295	-inf
Syn_WH8101_rela	228691	228693	22	2	-inf
Syn_WH8101_rela	228693	228704	21	11	-inf
Syn_WH8101_rela	228704	228720	21	19	-inf
Syn_WH8101_rela	228720	228722	21	2	-inf
Syn_WH8101_rela	228722	228808	12	105	-inf
Syn_WH8101_rela	228808	229736	12	960	-inf
Syn_WH8101_rela	229736	230427	4	697	-inf
Syn_WH8101_rela	230427	231229	4	828	-inf
Syn_WH8101_rela	231229	231521	4	292	-inf
Syn_WH8101_rela	231521	231682	4	161	-inf
Syn_WH8101_rela	231682	231974	4	308	-inf
Syn_WH8101_rela	231974	231983	4	9	-inf
Syn_WH8101_rela	233290	233534	9	246	-inf
Syn_WH8101_rela	233534	233584	9	56	-inf
Syn_WH8101_rela	233584	233605	9	24	-inf
Syn_WH8101_rela	233605	233607	9	2	-inf
Syn_WH8101_rela	233607	233926	11	363	-inf
Syn_WH8101_rela	233926	233987	11	80	-inf
Syn_WH8101_rela	234079	234104	3	26	-inf
Syn_WH8101_rela	234104	234143	3	39	-inf
Syn_WH8101_rela	234143	235147	3	1005	-inf
Syn_WH8101_rela	235147	235918	3	771	-inf
Syn_WH8101_rela	235918	238852	3	2953	-inf
Syn_WH8101_rela	238852	242633	3	3781	-inf
Syn_WH8101_rela	242633	245501	3	2868	-inf
Syn_WH8101_rela	245501	247268	3	1767	-inf
Syn_WH8101_rela	247268	247746	3	478	-inf
Syn_WH8101_rela	247746	251501	3	3755	-inf
Syn_WH8101_rela	251501	253800	43	2366	-inf
Syn_WH8101_rela	253800	254334	42	588	-inf
Syn_WH8101_rela	254334	254426	42	99	-inf
Syn_WH8101_rela	254426	254437	39	14	-inf
Syn_WH8101_rela	254437	254441	39	6	-inf
Syn_WH8101_rela	254441	254442	41	1	-inf
Syn_WH8101_rela	254442	254494	41	67	-inf
Syn_WH8101_rela	254494	254495	41	1	-inf
Syn_WH8101_rela	254495	254496	41	1	-inf
Syn_WH8101_rela	254496	254527	41	65	-inf
Syn_WH8101_rela	254527	255964	43	1531	-inf
Syn_WH8101_rela	256618	256782	44	164	-inf
Syn_WH8101_rela	256782	256917	44	150	-inf
Syn_WH8101_rela	256917	256927	41	10	-inf
Syn_WH8101_rela	256927	256973	35	69	-inf
Syn_WH8101_rela	256973	256978	32	11	-inf
Syn_WH8101_rela	256978	256988	34	20	-inf
Syn_WH8101_rela	256988	256991	36	11	-inf
Syn_WH8101_rela	256991	257131	28	148	-inf
Syn_WH8101_rela	257131	257393	3	262	-inf
Syn_WH8101_rela	261643	263805	4	2162	-inf
Syn_WH8101_rela	264217	264243	4	26	-inf
Syn_WH8101_rela	264469	264788	4	321	-inf
Syn_WH8101_rela	264788	265437	4	649	-inf
Syn_WH8101_rela	265437	266147	4	710	-inf
Syn_WH8101_rela	266147	266688	4	549	-inf
Syn_WH8101_rela	266688	267250	4	562	-inf
Syn_WH8101_rela	267250	267591	4	341	-inf
Syn_WH8101_rela	267591	267892	4	309	-inf
Syn_WH8101_rela	267892	268066	4	174	-inf
Syn_WH8101_rela	268066	268116	4	50	-inf
Syn_WH8101_rela	268116	268501	4	398	-inf
Syn_WH8101_rela	268501	268877	4	408	-inf
Syn_WH8101_rela	268877	269683	4	806	-inf
Syn_WH8101_rela	269683	270396	4	740	-inf
Syn_WH8101_rela	270396	270788	4	403	-inf
Syn_WH8101_rela	270788	272303	4	1553	-inf
Syn_WH8101_rela	272303	272610	4	307	-inf
Syn_WH8101_rela	272610	273039	4	495	-inf
Syn_WH8101_rela	273039	273606	4	573	-inf
Syn_WH8101_rela	273606	273945	4	339	-inf
Syn_WH8101_rela	273945	274043	4	103	-inf
Syn_WH8101_rela	274043	274145	4	105	-inf
Syn_WH8101_rela	274145	274241	4	99	-inf
Syn_WH8101_rela	274241	274431	4	229	-inf
Syn_WH8101_rela	274431	274924	4	499	-inf
Syn_WH8101_rela	274924	275058	4	134	-inf
Syn_WH8101_rela	275058	275449	4	439	-inf
Syn_WH8101_rela	275449	275760	4	311	-inf
Syn_WH8101_rela	275760	276210	4	454	-inf
Syn_WH8101_rela	276210	276342	4	132	-inf
Syn_WH8101_rela	276342	276512	4	176	-inf
Syn_WH8101_rela	276512	276746	4	240	-inf
Syn_WH8101_rela	276746	277505	18	837	-inf
Syn_WH8101_rela	277505	277837	4	332	-inf
Syn_WH8101_rela	277837	278343	18	506	-inf
Syn_WH8101_rela	278343	278673	4	330	-inf
Syn_WH8101_rela	278673	279435	4	777	-inf
Syn_WH8101_rela	279435	279779	4	344	-inf
Syn_WH8101_rela	279779	280851	4	1084	-inf
Syn_WH8101_rela	280851	281388	4	537	-inf
Syn_WH8101_rela	281388	281718	4	330	-inf
Syn_WH8101_rela	281718	282189	4	477	-inf
Syn_WH8101_rela	282189	282441	4	252	-inf
Syn_WH8101_rela	282441	282657	4	216	-inf
Syn_WH8101_rela	289887	290497	4	610	-inf
Syn_WH8101_rela	290497	290767	4	303	-inf
Syn_WH8101_rela	290767	291288	4	528	-inf
Syn_WH8101_rela	291288	291758	4	510	-inf
Syn_WH8101_rela	291758	292043	4	285	-inf
Syn_WH8101_rela	292043	292338	4	297	-inf
Syn_WH8101_rela	292338	292731	4	404	-inf
Syn_WH8101_rela	292731	293335	4	605	-inf
Syn_WH8101_rela	293335	293973	4	638	-inf
Syn_WH8101_rela	295157	295633	42	476	-inf
Syn_WH8101_rela	295633	296113	42	511	-inf
Syn_WH8101_rela	296113	297088	40	1037	-inf
Syn_WH8101_rela	299551	299552	26	1	-inf
Syn_WH8101_rela	299552	299555	11	5	-inf
Syn_WH8101_rela	299555	299956	31	410	-inf
Syn_WH8101_rela	299956	299972	21	30	-inf
Syn_WH8101_rela	300174	300196	47	22	-inf
Syn_WH8101_rela	300196	300197	47	1	-inf
Syn_WH8101_rela	300197	300281	48	84	-inf
Syn_WH8101_rela	300281	300674	48	410	-inf
Syn_WH8101_rela	300674	301095	48	460	-inf
Syn_WH8101_rela	301095	302027	48	960	-inf
Syn_WH8101_rela	302027	302376	48	418	-inf
Syn_WH8101_rela	302376	302377	35	1	-inf
Syn_WH8101_rela	302377	302388	48	25	-inf
Syn_WH8101_rela	302388	302398	48	54	-inf
Syn_WH8101_rela	302398	302535	48	207	-inf
Syn_WH8101_rela	302535	302917	48	409	-inf
Syn_WH8101_rela	302917	303187	48	270	-inf
Syn_WH8101_rela	303187	303704	48	571	-inf
Syn_WH8101_rela	303704	303998	48	299	-inf
Syn_WH8101_rela	303998	304237	48	239	-inf
Syn_WH8101_rela	304237	304238	47	1	-inf
Syn_WH8101_rela	307480	308797	48	1344	-inf
Syn_WH8101_rela	308797	309035	48	252	-inf
Syn_WH8101_rela	309035	309966	48	933	-inf
Syn_WH8101_rela	309966	310362	48	413	-inf
Syn_WH8101_rela	310362	310373	48	13	-inf
Syn_WH8101_rela	310373	310731	48	404	-inf
Syn_WH8101_rela	310731	311798	48	1151	-inf
Syn_WH8101_rela	311798	312663	48	865	-inf
Syn_WH8101_rela	312663	312957	48	322	-inf
Syn_WH8101_rela	312957	313003	45	65	-inf
Syn_WH8101_rela	313003	313117	45	130	-inf
Syn_WH8101_rela	313117	313473	45	357	-inf
Syn_WH8101_rela	313473	313476	40	4	-inf
Syn_WH8101_rela	313476	313478	43	2	-inf
Syn_WH8101_rela	313478	313479	36	1	-inf
Syn_WH8101_rela	313479	313529	46	56	-inf
Syn_WH8101_rela	313529	313589	46	62	-inf
Syn_WH8101_rela	313589	313615	46	38	-inf
Syn_WH8101_rela	313615	314225	46	627	-inf
Syn_WH8101_rela	314225	314803	46	584	-inf
Syn_WH8101_rela	314803	315513	46	710	-inf
Syn_WH8101_rela	315513	315543	46	30	-inf
Syn_WH8101_rela	315543	315556	46	13	-inf
Syn_WH8101_rela	315556	315581	46	39	-inf
Syn_WH8101_rela	315581	315588	44	7	-inf
Syn_WH8101_rela	315588	315925	48	343	-inf
Syn_WH8101_rela	315925	316776	48	851	-inf
Syn_WH8101_rela	316776	316940	48	260	-inf
Syn_WH8101_rela	316940	317499	48	590	-inf
Syn_WH8101_rela	317499	317832	48	379	-inf
Syn_WH8101_rela	317832	317834	43	2	-inf
Syn_WH8101_rela	317834	317845	48	25	-inf
Syn_WH8101_rela	317845	318716	48	876	-inf
Syn_WH8101_rela	318716	319542	48	845	-inf
Syn_WH8101_rela	319542	319549	24	7	-inf
Syn_WH8101_rela	319549	319563	48	25	-inf
Syn_WH8101_rela	319563	320410	48	847	-inf
Syn_WH8101_rela	320410	321031	48	629	-inf
Syn_WH8101_rela	321031	321751	48	729	-inf
Syn_WH8101_rela	321751	322192	48	441	-inf
Syn_WH8101_rela	322192	322566	48	374	-inf
Syn_WH8101_rela	322566	322567	34	1	-inf
Syn_WH8101_rela	322567	322668	41	161	-inf
Syn_WH8101_rela	322668	323744	41	1076	-inf
Syn_WH8101_rela	323744	323835	40	95	-inf
Syn_WH8101_rela	323835	324349	43	535	-inf
Syn_WH8101_rela	324349	324357	35	24	-inf
Syn_WH8101_rela	324357	325991	44	1646	-inf
Syn_WH8101_rela	325991	326216	39	230	-inf
Syn_WH8101_rela	326216	326764	39	554	-inf
Syn_WH8101_rela	326764	327141	39	406	-inf
Syn_WH8101_rela	327141	327782	39	669	-inf
Syn_WH8101_rela	327782	328504	44	744	-inf
Syn_WH8101_rela	328504	328507	44	3	-inf
Syn_WH8101_rela	328507	329001	47	495	-inf
Syn_WH8101_rela	329001	329404	46	404	-inf
Syn_WH8101_rela	329404	329685	46	281	-inf
Syn_WH8101_rela	329685	330795	47	1121	-inf
Syn_WH8101_rela	330795	331116	47	350	-inf
Syn_WH8101_rela	331116	331325	47	209	-inf
Syn_WH8101_rela	331325	331831	47	506	-inf
Syn_WH8101_rela	331831	332118	47	287	-inf
Syn_WH8101_rela	332118	332691	47	592	-inf
Syn_WH8101_rela	332691	333669	48	1023	-inf
Syn_WH8101_rela	333669	334114	48	475	-inf
Syn_WH8101_rela	334114	335003	48	1015	-inf
Syn_WH8101_rela	335003	335609	48	613	-inf
Syn_WH8101_rela	335609	335661	48	63	-inf
Syn_WH8101_rela	335661	336244	48	671	-inf
Syn_WH8101_rela	336244	336255	48	11	-inf
Syn_WH8101_rela	336255	336691	48	439	-inf
Syn_WH8101_rela	336691	337271	48	580	-inf
Syn_WH8101_rela	337271	337520	48	263	-inf
Syn_WH8101_rela	337520	337543	48	28	-inf
Syn_WH8101_rela	337609	338594	48	993	-inf
Syn_WH8101_rela	338594	339996	48	1451	-inf
Syn_WH8101_rela	339996	340446	48	450	-inf
Syn_WH8101_rela	340446	341776	48	1335	-inf
Syn_WH8101_rela	341776	342583	48	808	-inf
Syn_WH8101_rela	342583	342962	48	387	-inf
Syn_WH8101_rela	342962	343632	48	670	-inf
Syn_WH8101_rela	343632	343919	48	307	-inf
Syn_WH8101_rela	343919	343929	48	15	-inf
Syn_WH8101_rela	343929	345279	48	1439	-inf
Syn_WH8101_rela	345279	346060	48	829	-inf
Syn_WH8101_rela	346060	346160	48	121	-inf
Syn_WH8101_rela	346160	346163	48	4	-inf
Syn_WH8101_rela	346163	346566	48	423	-inf
Syn_WH8101_rela	346566	346570	46	27	-inf
Syn_WH8101_rela	346570	347270	48	749	-inf
Syn_WH8101_rela	347270	347864	48	607	-inf
Syn_WH8101_rela	347864	348468	48	608	-inf
Syn_WH8101_rela	348468	348874	48	407	-inf
Syn_WH8101_rela	348874	349385	48	532	-inf
Syn_WH8101_rela	349385	349387	41	2	-inf
Syn_WH8101_rela	349419	349429	44	10	-inf
Syn_WH8101_rela	349429	349443	48	14	-inf
Syn_WH8101_rela	349443	350272	48	900	-inf
Syn_WH8101_rela	350272	351352	48	1110	-inf
Syn_WH8101_rela	351352	351660	48	323	-inf
Syn_WH8101_rela	351660	352902	48	1343	-inf
Syn_WH8101_rela	352902	352968	48	113	-inf
Syn_WH8101_rela	352968	352982	45	14	-inf
Syn_WH8101_rela	352982	352983	28	1	-inf
Syn_WH8101_rela	352983	352999	48	20	-inf
Syn_WH8101_rela	352999	353010	48	23	-inf
Syn_WH8101_rela	353010	353257	48	247	-inf
Syn_WH8101_rela	353257	353864	48	632	-inf
Syn_WH8101_rela	355743	356041	48	319	-inf
Syn_WH8101_rela	356041	356657	48	712	-inf
Syn_WH8101_rela	356657	358016	48	1389	-inf
Syn_WH8101_rela	358016	359181	48	1194	-inf
Syn_WH8101_rela	359181	359995	48	816	-inf
Syn_WH8101_rela	359995	360454	48	474	-inf
Syn_WH8101_rela	360454	363172	48	2720	-inf
Syn_WH8101_rela	363172	364113	48	941	-inf
Syn_WH8101_rela	364113	364654	48	564	-inf
Syn_WH8101_rela	364654	365461	48	881	-inf
Syn_WH8101_rela	365461	365812	48	370	-inf
Syn_WH8101_rela	365812	366801	48	1052	-inf
Syn_WH8101_rela	366801	368031	48	1342	-inf
Syn_WH8101_rela	368031	368474	48	495	-inf
Syn_WH8101_rela	368479	368483	47	10	-inf
Syn_WH8101_rela	368483	368512	48	69	-inf
Syn_WH8101_rela	368512	368778	48	300	-inf
Syn_WH8101_rela	368778	368788	48	18	-inf
Syn_WH8101_rela	368788	368913	48	125	-inf
Syn_WH8101_rela	368913	368914	48	1	-inf
Syn_WH8101_rela	368914	368917	44	10	-inf
Syn_WH8101_rela	368917	368925	48	18	-inf
Syn_WH8101_rela	368925	369943	48	1134	-inf
Syn_WH8101_rela	369943	372129	48	2338	-inf
Syn_WH8101_rela	372129	372235	48	136	-inf
Syn_WH8101_rela	372235	373174	48	1052	-inf
Syn_WH8101_rela	373174	373633	48	468	-inf
Syn_WH8101_rela	373633	374426	48	865	-inf
Syn_WH8101_rela	374426	375235	48	858	-inf
Syn_WH8101_rela	375235	375631	48	398	-inf
Syn_WH8101_rela	375631	376405	48	817	-inf
Syn_WH8101_rela	376405	377784	48	1479	-inf
Syn_WH8101_rela	377784	378504	48	721	-inf
Syn_WH8101_rela	378516	378524	21	25	-inf
Syn_WH8101_rela	378524	378526	47	4	-inf
Syn_WH8101_rela	378526	383112	48	4586	-inf
Syn_WH8101_rela	383112	383596	48	530	-inf
Syn_WH8101_rela	384419	384793	48	388	-inf
Syn_WH8101_rela	384793	385504	48	737	-inf
Syn_WH8101_rela	385504	386324	48	890	-inf
Syn_WH8101_rela	386324	387093	48	847	-inf
Syn_WH8101_rela	387093	387593	48	523	-inf
Syn_WH8101_rela	387593	387968	48	375	-inf
Syn_WH8101_rela	387968	388525	48	571	-inf
Syn_WH8101_rela	388525	389239	48	731	-inf
Syn_WH8101_rela	389239	389695	48	492	-inf
Syn_WH8101_rela	389695	390214	48	519	-inf
Syn_WH8101_rela	390214	391533	48	1384	-inf
Syn_WH8101_rela	391533	391940	48	452	-inf
Syn_WH8101_rela	391940	392881	48	960	-inf
Syn_WH8101_rela	392881	393268	48	387	-inf
Syn_WH8101_rela	393268	393742	48	500	-inf
Syn_WH8101_rela	393742	393770	48	36	-inf
Syn_WH8101_rela	393770	394196	48	444	-inf
Syn_WH8101_rela	394196	394998	48	809	-inf
Syn_WH8101_rela	394998	395846	48	848	-inf
Syn_WH8101_rela	395846	396340	48	494	-inf
Syn_WH8101_rela	396340	396673	48	336	-inf
Syn_WH8101_rela	396673	396685	48	15	-inf
Syn_WH8101_rela	396685	396745	48	70	-inf
Syn_WH8101_rela	396745	396750	47	7	-inf
Syn_WH8101_rela	396750	396754	36	4	-inf
Syn_WH8101_rela	396754	396801	48	62	-inf
Syn_WH8101_rela	396801	396851	48	80	-inf
Syn_WH8101_rela	396851	396857	22	6	-inf
Syn_WH8101_rela	396857	396963	48	135	-inf
Syn_WH8101_rela	396963	396969	48	6	-inf
Syn_WH8101_rela	396969	397354	48	391	-inf
Syn_WH8101_rela	397354	397356	48	2	-inf
Syn_WH8101_rela	397356	397443	48	87	-inf
Syn_WH8101_rela	397443	398526	48	1100	-inf
Syn_WH8101_rela	398526	398530	46	27	-inf
Syn_WH8101_rela	398530	398837	48	322	-inf
Syn_WH8101_rela	398837	399194	48	363	-inf
Syn_WH8101_rela	399194	399609	48	437	-inf
Syn_WH8101_rela	399609	399617	48	8	-inf
Syn_WH8101_rela	399617	399774	48	185	-inf
Syn_WH8101_rela	399885	400543	48	658	-inf
Syn_WH8101_rela	400543	400544	45	1	-inf
Syn_WH8101_rela	400544	400561	46	23	-inf
Syn_WH8101_rela	400561	400577	17	19	-inf
Syn_WH8101_rela	401317	402743	48	1470	-inf
Syn_WH8101_rela	402743	403537	46	794	-inf
Syn_WH8101_rela	403537	403893	48	359	-inf
Syn_WH8101_rela	403893	404247	48	415	-inf
Syn_WH8101_rela	404247	404735	48	530	-inf
Syn_WH8101_rela	404735	404781	48	76	-inf
Syn_WH8101_rela	404781	405072	48	324	-inf
Syn_WH8101_rela	405072	405232	48	175	-inf
Syn_WH8101_rela	405232	405482	48	250	-inf
Syn_WH8101_rela	405482	406051	48	572	-inf
Syn_WH8101_rela	406051	406722	48	687	-inf
Syn_WH8101_rela	406722	407261	48	608	-inf
Syn_WH8101_rela	407261	407773	48	512	-inf
Syn_WH8101_rela	407773	408219	48	494	-inf
Syn_WH8101_rela	408219	409440	48	1237	-inf
Syn_WH8101_rela	411539	411883	48	416	-inf
Syn_WH8101_rela	411883	412162	48	279	-inf
Syn_WH8101_rela	412162	412175	48	13	-inf
Syn_WH8101_rela	412175	412237	48	104	-inf
Syn_WH8101_rela	412237	412304	24	127	-inf
Syn_WH8101_rela	412304	412327	48	23	-inf
Syn_WH8101_rela	412327	412474	48	176	-inf
Syn_WH8101_rela	412474	413063	48	589	-inf
Syn_WH8101_rela	413063	413510	48	450	-inf
Syn_WH8101_rela	413510	413584	48	102	-inf
Syn_WH8101_rela	413584	413589	37	5	-inf
Syn_WH8101_rela	413589	413596	37	8	-inf
Syn_WH8101_rela	413596	413610	35	14	-inf
Syn_WH8101_rela	413610	413758	32	163	-inf
Syn_WH8101_rela	413758	414078	30	320	-inf
Syn_WH8101_rela	414078	414197	30	138	-inf
Syn_WH8101_rela	414197	414442	30	310	-inf
Syn_WH8101_rela	414442	415294	30	867	-inf
Syn_WH8101_rela	415294	415630	32	336	-inf
Syn_WH8101_rela	415630	415632	30	2	-inf
Syn_WH8101_rela	415632	415635	30	3	-inf
Syn_WH8101_rela	415635	415720	30	85	-inf
Syn_WH8101_rela	415720	416115	28	395	-inf
Syn_WH8101_rela	416115	416459	25	344	-inf
Syn_WH8101_rela	416459	416917	27	464	-inf
Syn_WH8101_rela	416917	417780	25	867	-inf
Syn_WH8101_rela	417780	417812	25	32	-inf
Syn_WH8101_rela	417812	418259	25	474	-inf
Syn_WH8101_rela	418259	418617	26	358	-inf
Syn_WH8101_rela	418617	418703	28	86	-inf
Syn_WH8101_rela	420144	420542	47	398	-inf
Syn_WH8101_rela	420542	420788	47	246	-inf
Syn_WH8101_rela	420788	422465	47	1706	-inf
Syn_WH8101_rela	422465	422478	47	28	-inf
Syn_WH8101_rela	422478	422527	37	51	-inf
Syn_WH8101_rela	422527	422802	38	282	-inf
Syn_WH8101_rela	422802	422824	22	30	-inf
Syn_WH8101_rela	422824	422971	11	149	-inf
Syn_WH8101_rela	422971	422972	26	1	-inf
Syn_WH8101_rela	422972	422973	26	1	-inf
Syn_WH8101_rela	422973	423036	34	63	-inf
Syn_WH8101_rela	423036	423039	35	3	-inf
Syn_WH8101_rela	424274	424441	48	224	-inf
Syn_WH8101_rela	424441	425994	48	1553	-inf
Syn_WH8101_rela	425994	426000	48	34	-inf
Syn_WH8101_rela	426000	426016	48	16	-inf
Syn_WH8101_rela	426016	426020	48	11	-inf
Syn_WH8101_rela	426020	426832	48	871	-inf
Syn_WH8101_rela	426832	427175	48	346	-inf
Syn_WH8101_rela	427175	428590	48	1442	-inf
Syn_WH8101_rela	428590	428844	48	254	-inf
Syn_WH8101_rela	428844	429883	48	1039	-inf
